Date,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Revenue,Discount,Profit,Cost
28/12/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,31,1,15,16
28/12/2023,France,Essonne,Accessories,Tires and Tubes,LL Road Tire,6,8,21,121,5,73,48
28/12/2023,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,24,0,12,12
28/12/2023,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,27,2,5,111,24,57,54
28/12/2023,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5,25,5,13,12
28/12/2023,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,41,9,21,20
28/12/2023,United States,California,Accessories,Tires and Tubes,LL Road Tire,27,8,21,556,11,340,216
28/12/2023,United States,California,Accessories,Tires and Tubes,ML Road Tire,22,9,25,539,11,341,198
28/12/2023,United Kingdom,England,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,1166,49,411,755
28/12/2023,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,948,267,193,755
28/12/2023,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,1091,22,678,413
28/12/2023,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,225,5,133,92
28/12/2023,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,99,16,53,46
28/12/2023,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,70,20,34,36
28/12/2023,France,Seine Saint Denis,Clothing,Caps,AWC Logo Cap,19,7,9,140,31,7,133
28/12/2023,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,25,8,22,545,5,345,200
28/12/2023,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, S",9,9,24,214,2,133,81
28/12/2023,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,549,11,341,208
28/12/2023,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,525,140,278,247
28/12/2023,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,520,5,325,195
28/12/2023,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",16,38,50,792,8,184,608
28/12/2023,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",14,38,50,693,7,161,532
28/12/2023,Germany,Saarland,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",25,38,50,1025,225,75,950
28/12/2023,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",21,38,50,1040,10,242,798
28/12/2023,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",23,42,54,1068,174,102,966
28/12/2023,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",7,38,50,336,14,70,266
28/12/2023,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",11,38,50,528,22,110,418
28/12/2023,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,6403,482,2647,3756
28/12/2023,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,738,31,318,420
28/12/2023,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,4498,92,1994,2504
28/12/2023,United States,California,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,554,11,246,308
28/12/2023,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,1058,22,370,688
28/12/2023,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, L",16,26,70,1109,11,693,416
28/12/2023,Australia,Victoria,Accessories,Tires and Tubes,LL Mountain Tire,15,9,25,296,79,161,135
28/12/2023,Australia,Victoria,Accessories,Tires and Tubes,LL Mountain Tire,12,9,25,237,63,129,108
28/12/2023,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,33,5,14,19
28/12/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,31,1,15,16
28/12/2023,France,Essonne,Accessories,Tires and Tubes,LL Road Tire,6,8,21,121,5,73,48
28/12/2023,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,24,0,12,12
28/12/2023,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,27,2,5,111,24,57,54
28/12/2023,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5,25,5,13,12
28/12/2023,Australia,South Australia,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,41,9,21,20
28/12/2023,United States,California,Accessories,Tires and Tubes,LL Road Tire,27,8,21,556,11,340,216
28/12/2023,United States,California,Accessories,Tires and Tubes,ML Road Tire,22,9,25,539,11,341,198
28/12/2023,United Kingdom,England,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,1166,49,411,755
28/12/2023,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,948,267,193,755
27/12/2023,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,49,11,25,24
27/12/2023,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,148,22,80,68
27/12/2023,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,109,1,65,44
27/12/2023,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,229,5,151,78
27/12/2023,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,99,1,59,40
27/12/2023,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,82,23,40,42
27/12/2023,United Kingdom,England,Clothing,Caps,AWC Logo Cap,9,7,9,78,3,15,63
27/12/2023,France,Seine Saint Denis,Clothing,Caps,AWC Logo Cap,25,7,9,185,40,10,175
27/12/2023,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,5,7,9,39,6,4,35
27/12/2023,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, S",24,9,24,570,6,354,216
27/12/2023,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",19,42,54,893,133,95,798
27/12/2023,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",16,42,54,743,121,71,672
27/12/2023,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,529,11,234,295
27/12/2023,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,2018,302,752,1266
27/12/2023,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,997,123,284,713
27/12/2023,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,997,123,284,713
27/12/2023,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,502,38,158,344
27/12/2023,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,974,146,261,713
27/12/2023,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,2791,787,620,2171
27/12/2023,Canada,British Columbia,Accessories,Tires and Tubes,LL Mountain Tire,11,9,25,272,3,173,99
27/12/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,16,0,8,8
27/12/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,47,1,23,24
27/12/2023,France,Seine et Marne,Accessories,Tires and Tubes,Mountain Tire Tube,5,2,5,21,4,11,10
27/12/2023,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,7,8,21,116,31,60,56
27/12/2023,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,23,8,21,382,101,198,184
27/12/2023,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,5,1,2,3
27/12/2023,United States,California,Accessories,Tires and Tubes,LL Road Tire,21,8,21,432,9,264,168
27/12/2023,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,58,2,34,24
27/12/2023,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,21,8,21,423,18,255,168
27/12/2023,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,2074,310,592,1482
27/12/2023,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,646,96,185,461
27/12/2023,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,49,11,25,24
27/12/2023,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,148,22,80,68
27/12/2023,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,109,1,65,44
27/12/2023,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,229,5,151,78
27/12/2023,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,99,1,59,40
27/12/2023,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,82,23,40,42
27/12/2023,United Kingdom,England,Clothing,Caps,AWC Logo Cap,9,7,9,78,3,15,63
27/12/2023,France,Seine Saint Denis,Clothing,Caps,AWC Logo Cap,25,7,9,185,40,10,175
27/12/2023,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,5,7,9,39,6,4,35
27/12/2023,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, S",24,9,24,570,6,354,216
27/12/2023,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",19,42,54,893,133,95,798
27/12/2023,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",16,42,54,743,121,71,672
27/12/2023,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,529,11,234,295
27/12/2023,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,2018,302,752,1266
27/12/2023,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,997,123,284,713
27/12/2023,France,Loiret,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,997,123,284,713
27/12/2023,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,502,38,158,344
27/12/2023,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,974,146,261,713
27/12/2023,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,2791,787,620,2171
27/12/2023,Canada,British Columbia,Accessories,Tires and Tubes,LL Mountain Tire,11,9,25,272,3,173,99
27/12/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,16,0,8,8
27/12/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,47,1,23,24
27/12/2023,France,Seine et Marne,Accessories,Tires and Tubes,Mountain Tire Tube,5,2,5,21,4,11,10
27/12/2023,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,7,8,21,116,31,60,56
27/12/2023,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,23,8,21,382,101,198,184
27/12/2023,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,5,1,2,3
27/12/2023,United States,California,Accessories,Tires and Tubes,LL Road Tire,21,8,21,432,9,264,168
27/12/2023,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,58,2,34,24
27/12/2023,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,21,8,21,423,18,255,168
27/12/2023,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,2074,310,592,1482
27/12/2023,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,646,96,185,461
26/12/2023,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,98,22,50,48
26/12/2023,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,22,3,12,10
26/12/2023,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,125,35,61,64
26/12/2023,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,246,54,126,120
26/12/2023,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,33,7,17,16
26/12/2023,Germany,Bayern,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,151,2,100,51
26/12/2023,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,168,3,111,57
26/12/2023,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,37,3,21,16
26/12/2023,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,149,40,86,63
26/12/2023,France,Seine (Paris),Clothing,Caps,AWC Logo Cap,27,7,9,199,44,10,189
26/12/2023,Germany,Saarland,Clothing,Caps,AWC Logo Cap,20,7,9,148,32,8,140
26/12/2023,Australia,New South Wales,Accessories,Cleaners,Bike Wash - Dissolver,4,3,8,28,4,16,12
26/12/2023,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,437,123,229,208
26/12/2023,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,137,3,85,52
26/12/2023,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",11,13,35,335,50,192,143
26/12/2023,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",17,38,50,740,110,94,646
26/12/2023,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",1,295,540,529,11,234,295
26/12/2023,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,3435,143,1264,2171
26/12/2023,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,3368,34,1202,2166
26/12/2023,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,1684,17,601,1083
26/12/2023,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,3542,36,1371,2171
26/12/2023,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,17,1,8,9
26/12/2023,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,3,13,35,103,2,64,39
26/12/2023,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,27,2,5,134,1,80,54
26/12/2023,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,37,3,17,20
26/12/2023,United States,California,Accessories,Tires and Tubes,Road Tire Tube,30,1,4,118,2,88,30
26/12/2023,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,31,1,2,48,14,17,31
26/12/2023,Australia,Victoria,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,1883,501,401,1482
26/12/2023,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,2074,310,592,1482
26/12/2023,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,2074,310,592,1482
26/12/2023,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,98,22,50,48
26/12/2023,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,22,3,12,10
26/12/2023,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,125,35,61,64
26/12/2023,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,246,54,126,120
26/12/2023,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,4,4,10,33,7,17,16
26/12/2023,Germany,Bayern,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,151,2,100,51
26/12/2023,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,19,3,9,168,3,111,57
26/12/2023,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,37,3,21,16
26/12/2023,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,149,40,86,63
26/12/2023,France,Seine (Paris),Clothing,Caps,AWC Logo Cap,27,7,9,199,44,10,189
26/12/2023,Germany,Saarland,Clothing,Caps,AWC Logo Cap,20,7,9,148,32,8,140
26/12/2023,Australia,New South Wales,Accessories,Cleaners,Bike Wash - Dissolver,4,3,8,28,4,16,12
26/12/2023,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,437,123,229,208
26/12/2023,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,137,3,85,52
26/12/2023,Germany,Nordrhein-Westfalen,Accessories,Helmets,"Sport-100 Helmet, Red",11,13,35,335,50,192,143
26/12/2023,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",17,38,50,740,110,94,646
26/12/2023,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",1,295,540,529,11,234,295
26/12/2023,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,3435,143,1264,2171
26/12/2023,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,3368,34,1202,2166
26/12/2023,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,1684,17,601,1083
26/12/2023,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,3542,36,1371,2171
26/12/2023,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,17,1,8,9
26/12/2023,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,3,13,35,103,2,64,39
26/12/2023,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,27,2,5,134,1,80,54
26/12/2023,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,37,3,17,20
26/12/2023,United States,California,Accessories,Tires and Tubes,Road Tire Tube,30,1,4,118,2,88,30
26/12/2023,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,31,1,2,48,14,17,31
26/12/2023,Australia,Victoria,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,1883,501,401,1482
26/12/2023,France,Nord,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,2074,310,592,1482
26/12/2023,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,2074,310,592,1482
25/12/2023,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,30,5,16,14
25/12/2023,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,26,4,14,12
25/12/2023,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,82,13,44,38
25/12/2023,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,108,17,58,50
25/12/2023,United States,California,Clothing,Caps,AWC Logo Cap,28,7,9,247,5,51,196
25/12/2023,United States,Washington,Accessories,Fenders,Fender Set - Mountain,8,8,22,137,39,73,64
25/12/2023,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",24,9,24,564,12,348,216
25/12/2023,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35,672,28,412,260
25/12/2023,Germany,Saarland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",27,42,54,1196,262,62,1134
25/12/2023,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",20,42,54,886,194,46,840
25/12/2023,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",3,38,50,147,3,33,114
25/12/2023,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1974,321,722,1252
25/12/2023,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,529,11,185,344
25/12/2023,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,3006,572,835,2171
25/12/2023,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,3006,572,835,2171
25/12/2023,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,1480,221,397,1083
25/12/2023,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,410,130,66,344
25/12/2023,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,3506,72,1335,2171
25/12/2023,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,53,1,26,27
25/12/2023,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,39,11,14,25
25/12/2023,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,28,2,5,134,6,78,56
25/12/2023,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,10,2,5,48,2,28,20
25/12/2023,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,10,1,4,38,2,28,10
25/12/2023,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,28,2,5,109,31,53,56
25/12/2023,United Kingdom,England,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,1166,49,411,755
25/12/2023,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,2074,310,592,1482
